	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002679	CHIFNET18NJ590_001577-T1, CHIFNET18NJ590_002546-T1	DBVPG3775_007377-T1
GF00002680	CHIFNET18NJ590_001580-T1, CHIFNET18NJ590_002549-T1	DBVPG3775_007374-T1
GF00002681	CHIFNET18NJ590_001581-T1, CHIFNET18NJ590_002550-T1	DBVPG3775_007373-T1
GF00002682	CHIFNET18NJ590_001584-T1, CHIFNET18NJ590_002553-T1	DBVPG3775_007370-T1
GF00002683	CHIFNET18NJ590_001586-T1, CHIFNET18NJ590_002555-T1	DBVPG3775_005804-T1
GF00002684	CHIFNET18NJ590_001588-T1, CHIFNET18NJ590_002557-T1	DBVPG3775_005806-T1
GF00002685	CHIFNET18NJ590_001591-T1, CHIFNET18NJ590_002561-T1	DBVPG3775_005810-T1
GF00002686	CHIFNET18NJ590_001592-T1, CHIFNET18NJ590_002562-T1	DBVPG3775_005811-T1
GF00002687	CHIFNET18NJ590_001594-T1, CHIFNET18NJ590_002564-T1	DBVPG3775_005813-T1
GF00002688	CHIFNET18NJ590_001595-T1, CHIFNET18NJ590_002565-T1	DBVPG3775_005814-T1
GF00002689	CHIFNET18NJ590_001597-T1, CHIFNET18NJ590_002567-T1	DBVPG3775_005816-T1
GF00002690	CHIFNET18NJ590_001598-T1, CHIFNET18NJ590_002568-T1	DBVPG3775_005817-T1
GF00002691	CHIFNET18NJ590_001599-T1, CHIFNET18NJ590_002569-T1	DBVPG3775_005818-T1
GF00002692	CHIFNET18NJ590_001600-T1, CHIFNET18NJ590_002570-T1	DBVPG3775_005819-T1
GF00002693	CHIFNET18NJ590_001602-T1, CHIFNET18NJ590_002572-T1	DBVPG3775_005821-T1
GF00002694	CHIFNET18NJ590_001603-T1, CHIFNET18NJ590_002573-T1	DBVPG3775_005822-T1
GF00002695	CHIFNET18NJ590_001604-T1, CHIFNET18NJ590_002574-T1	DBVPG3775_005823-T1
GF00002696	CHIFNET18NJ590_001605-T1, CHIFNET18NJ590_002575-T1	DBVPG3775_005824-T1
GF00002697	CHIFNET18NJ590_001608-T1, CHIFNET18NJ590_002580-T1	DBVPG3775_005829-T1
GF00002698	CHIFNET18NJ590_001610-T1, CHIFNET18NJ590_010771-T1	DBVPG3775_007211-T1
GF00002699	CHIFNET18NJ590_001611-T1, CHIFNET18NJ590_010770-T1	DBVPG3775_007212-T1
GF00002700	CHIFNET18NJ590_001612-T1, CHIFNET18NJ590_010769-T1	DBVPG3775_007213-T1
GF00002701	CHIFNET18NJ590_001613-T1, CHIFNET18NJ590_010768-T1	DBVPG3775_007214-T1
GF00002702	CHIFNET18NJ590_001614-T1, CHIFNET18NJ590_010767-T1	DBVPG3775_007215-T1
GF00002703	CHIFNET18NJ590_001615-T1, CHIFNET18NJ590_010766-T1	DBVPG3775_007216-T1
GF00002704	CHIFNET18NJ590_001617-T1, CHIFNET18NJ590_010763-T1	DBVPG3775_007219-T1
GF00002705	CHIFNET18NJ590_001618-T1, CHIFNET18NJ590_010762-T1	DBVPG3775_007220-T1
GF00002706	CHIFNET18NJ590_005122-T1, CHIFNET18NJ590_012646-T1	DBVPG3775_000575-T1
GF00002707	CHIFNET18NJ590_001620-T1, CHIFNET18NJ590_010760-T1	DBVPG3775_007222-T1
GF00002708	CHIFNET18NJ590_001623-T1, CHIFNET18NJ590_010757-T1	DBVPG3775_007225-T1
GF00002709	CHIFNET18NJ590_001629-T1, CHIFNET18NJ590_010755-T1	DBVPG3775_007227-T1
GF00002710	CHIFNET18NJ590_001630-T1, CHIFNET18NJ590_010754-T1	DBVPG3775_007228-T1
GF00002711	CHIFNET18NJ590_001637-T1, CHIFNET18NJ590_010109-T1	DBVPG3775_006860-T1
GF00002712	CHIFNET18NJ590_001638-T1, CHIFNET18NJ590_010108-T1	DBVPG3775_006861-T1
GF00002713	CHIFNET18NJ590_001642-T1, CHIFNET18NJ590_010102-T1	DBVPG3775_006868-T1
GF00002714	CHIFNET18NJ590_001643-T1, CHIFNET18NJ590_010101-T1	DBVPG3775_006870-T1
GF00002715	CHIFNET18NJ590_001644-T1, CHIFNET18NJ590_010100-T1	DBVPG3775_006871-T1
GF00002716	CHIFNET18NJ590_001646-T1, CHIFNET18NJ590_010098-T1	DBVPG3775_006873-T1
GF00002717	CHIFNET18NJ590_001648-T1, CHIFNET18NJ590_010096-T1	DBVPG3775_006875-T1
GF00002718	CHIFNET18NJ590_001649-T1, CHIFNET18NJ590_010095-T1	DBVPG3775_006876-T1
GF00002719	CHIFNET18NJ590_001651-T1, CHIFNET18NJ590_010088-T1	DBVPG3775_006882-T1
GF00002720	CHIFNET18NJ590_001652-T1, CHIFNET18NJ590_010087-T1	DBVPG3775_006883-T1
GF00002721	CHIFNET18NJ590_001653-T1, CHIFNET18NJ590_010086-T1	DBVPG3775_006884-T1
GF00002722	CHIFNET18NJ590_001656-T1, CHIFNET18NJ590_010080-T1	DBVPG3775_006891-T1
GF00002723	CHIFNET18NJ590_001658-T1, CHIFNET18NJ590_010078-T1	DBVPG3775_006893-T1
GF00002724	CHIFNET18NJ590_001659-T1, CHIFNET18NJ590_010077-T1	DBVPG3775_006894-T1
GF00002725	CHIFNET18NJ590_001660-T1, CHIFNET18NJ590_008859-T1	DBVPG3775_006895-T1
GF00002726	CHIFNET18NJ590_001664-T1, CHIFNET18NJ590_008862-T1	DBVPG3775_006899-T1
GF00002727	CHIFNET18NJ590_001665-T1, CHIFNET18NJ590_008863-T1	DBVPG3775_006900-T1
GF00002728	CHIFNET18NJ590_001666-T1, CHIFNET18NJ590_008865-T1	DBVPG3775_006816-T1
GF00002729	CHIFNET18NJ590_001667-T1, CHIFNET18NJ590_008866-T1	DBVPG3775_006817-T1
GF00002730	CHIFNET18NJ590_007148-T1, CHIFNET18NJ590_003135-T1	DBVPG3775_005008-T1
GF00002731	CHIFNET18NJ590_001670-T1, CHIFNET18NJ590_008870-T1	DBVPG3775_006820-T1
GF00002732	CHIFNET18NJ590_007501-T1, CHIFNET18NJ590_008220-T1	DBVPG3775_006598-T1
GF00002733	CHIFNET18NJ590_001673-T1, CHIFNET18NJ590_008873-T1	DBVPG3775_006823-T1
GF00002734	CHIFNET18NJ590_001674-T1, CHIFNET18NJ590_008874-T1	DBVPG3775_006824-T1
GF00002735	CHIFNET18NJ590_001677-T1, CHIFNET18NJ590_008881-T1	DBVPG3775_006831-T1
GF00002736	CHIFNET18NJ590_001678-T1, CHIFNET18NJ590_008882-T1	DBVPG3775_006832-T1
GF00002737	CHIFNET18NJ590_001679-T1, CHIFNET18NJ590_008884-T1	DBVPG3775_006834-T1
GF00002738	CHIFNET18NJ590_001680-T1, CHIFNET18NJ590_008885-T1	DBVPG3775_006835-T1
GF00002739	CHIFNET18NJ590_001683-T1, CHIFNET18NJ590_008888-T1	DBVPG3775_006838-T1
GF00002740	CHIFNET18NJ590_001684-T1, CHIFNET18NJ590_008889-T1	DBVPG3775_006839-T1
GF00002741	CHIFNET18NJ590_001685-T1, CHIFNET18NJ590_008890-T1	DBVPG3775_006840-T1
GF00002742	CHIFNET18NJ590_001691-T1, CHIFNET18NJ590_008895-T1	DBVPG3775_006845-T1
GF00002743	CHIFNET18NJ590_001692-T1, CHIFNET18NJ590_008896-T1	DBVPG3775_006846-T1
GF00002744	CHIFNET18NJ590_001693-T1, CHIFNET18NJ590_008897-T1	DBVPG3775_006847-T1
GF00002745	CHIFNET18NJ590_001694-T1, CHIFNET18NJ590_008899-T1	DBVPG3775_006849-T1
GF00002746	CHIFNET18NJ590_001696-T1, CHIFNET18NJ590_008901-T1	DBVPG3775_006851-T1
GF00002747	CHIFNET18NJ590_001703-T1, CHIFNET18NJ590_012746-T1	DBVPG3775_007493-T1
GF00002748	CHIFNET18NJ590_001704-T1, CHIFNET18NJ590_012745-T1	DBVPG3775_007494-T1
GF00002749	CHIFNET18NJ590_001705-T1, CHIFNET18NJ590_012744-T1	DBVPG3775_007495-T1
GF00002750	CHIFNET18NJ590_001706-T1, CHIFNET18NJ590_012743-T1	DBVPG3775_007496-T1
GF00002751	CHIFNET18NJ590_001707-T1, CHIFNET18NJ590_012742-T1	DBVPG3775_007497-T1
GF00002752	CHIFNET18NJ590_001708-T1, CHIFNET18NJ590_012741-T1	DBVPG3775_007498-T1
GF00002753	CHIFNET18NJ590_001709-T1, CHIFNET18NJ590_012740-T1	DBVPG3775_007499-T1
GF00002754	CHIFNET18NJ590_001711-T1, CHIFNET18NJ590_012737-T1	DBVPG3775_007502-T1
GF00002755	CHIFNET18NJ590_001715-T1, CHIFNET18NJ590_010298-T1	DBVPG3775_006905-T1
GF00002756	CHIFNET18NJ590_001716-T1, CHIFNET18NJ590_010299-T1	DBVPG3775_006906-T1
GF00002757	CHIFNET18NJ590_001717-T1, CHIFNET18NJ590_010300-T1	DBVPG3775_006907-T1
GF00002758	CHIFNET18NJ590_001718-T1, CHIFNET18NJ590_010301-T1	DBVPG3775_006908-T1
GF00002759	CHIFNET18NJ590_001719-T1, CHIFNET18NJ590_010302-T1	DBVPG3775_006909-T1
GF00002760	CHIFNET18NJ590_001721-T1, CHIFNET18NJ590_010304-T1	DBVPG3775_006911-T1
GF00002761	CHIFNET18NJ590_001722-T1, CHIFNET18NJ590_010306-T1	DBVPG3775_006912-T1
GF00002762	CHIFNET18NJ590_001724-T1, CHIFNET18NJ590_010308-T1	DBVPG3775_006914-T1
GF00002763	CHIFNET18NJ590_001725-T1, CHIFNET18NJ590_010309-T1	DBVPG3775_006915-T1
GF00002764	CHIFNET18NJ590_001726-T1, CHIFNET18NJ590_010310-T1	DBVPG3775_006916-T1
GF00002765	CHIFNET18NJ590_001727-T1, CHIFNET18NJ590_010311-T1	DBVPG3775_006917-T1
GF00002766	CHIFNET18NJ590_001729-T1, CHIFNET18NJ590_010313-T1	DBVPG3775_006919-T1
GF00002767	CHIFNET18NJ590_001730-T1, CHIFNET18NJ590_010314-T1	DBVPG3775_006920-T1
GF00002768	CHIFNET18NJ590_001731-T1, CHIFNET18NJ590_010315-T1	DBVPG3775_006921-T1
GF00002769	CHIFNET18NJ590_001734-T1, CHIFNET18NJ590_010318-T1	DBVPG3775_006923-T1
GF00002770	CHIFNET18NJ590_001737-T1, CHIFNET18NJ590_010321-T1	DBVPG3775_006926-T1
GF00002771	CHIFNET18NJ590_001738-T1, CHIFNET18NJ590_010322-T1	DBVPG3775_006927-T1
GF00002772	CHIFNET18NJ590_001740-T1, CHIFNET18NJ590_011236-T1	DBVPG3775_006930-T1
GF00002773	CHIFNET18NJ590_001743-T1, CHIFNET18NJ590_011233-T1	DBVPG3775_006025-T1
GF00002774	CHIFNET18NJ590_001744-T1, CHIFNET18NJ590_011232-T1	DBVPG3775_006026-T1
GF00002775	CHIFNET18NJ590_001746-T1, CHIFNET18NJ590_011230-T1	DBVPG3775_006028-T1
GF00002776	CHIFNET18NJ590_001747-T1, CHIFNET18NJ590_011229-T1	DBVPG3775_006029-T1
GF00002777	CHIFNET18NJ590_007313-T1, CHIFNET18NJ590_008157-T1	DBVPG3775_005332-T1
GF00002778	CHIFNET18NJ590_001753-T1, CHIFNET18NJ590_011225-T1	DBVPG3775_006033-T1
GF00002779	CHIFNET18NJ590_001755-T1, CHIFNET18NJ590_011222-T1	DBVPG3775_006035-T1
GF00002780	CHIFNET18NJ590_001756-T1, CHIFNET18NJ590_011221-T1	DBVPG3775_006036-T1
GF00002781	CHIFNET18NJ590_001758-T1, CHIFNET18NJ590_008492-T1	DBVPG3775_006037-T1
GF00002782	CHIFNET18NJ590_001761-T1, CHIFNET18NJ590_008489-T1	DBVPG3775_006040-T1
GF00002783	CHIFNET18NJ590_001762-T1, CHIFNET18NJ590_008488-T1	DBVPG3775_006041-T1
GF00002784	CHIFNET18NJ590_001764-T1, CHIFNET18NJ590_008486-T1	DBVPG3775_006043-T1
GF00002785	CHIFNET18NJ590_001765-T1, CHIFNET18NJ590_008485-T1	DBVPG3775_006044-T1
GF00002786	CHIFNET18NJ590_001766-T1, CHIFNET18NJ590_008484-T1	DBVPG3775_006045-T1
GF00002787	CHIFNET18NJ590_001769-T1, CHIFNET18NJ590_008481-T1	DBVPG3775_006048-T1
GF00002788	CHIFNET18NJ590_001770-T1, CHIFNET18NJ590_008480-T1	DBVPG3775_006049-T1
GF00002789	CHIFNET18NJ590_001772-T1, CHIFNET18NJ590_008477-T1	DBVPG3775_006052-T1
GF00002790	CHIFNET18NJ590_001773-T1, CHIFNET18NJ590_008476-T1	DBVPG3775_006053-T1
GF00002791	CHIFNET18NJ590_001774-T1, CHIFNET18NJ590_008475-T1	DBVPG3775_006054-T1
GF00002792	CHIFNET18NJ590_001776-T1, CHIFNET18NJ590_008474-T1	DBVPG3775_006056-T1
GF00002793	CHIFNET18NJ590_001777-T1, CHIFNET18NJ590_008473-T1	DBVPG3775_006057-T1
GF00002794	CHIFNET18NJ590_001778-T1, CHIFNET18NJ590_008472-T1	DBVPG3775_006058-T1
GF00002795	CHIFNET18NJ590_001779-T1, CHIFNET18NJ590_008471-T1	DBVPG3775_006059-T1
GF00002796	CHIFNET18NJ590_001780-T1, CHIFNET18NJ590_008470-T1	DBVPG3775_006060-T1
GF00002797	CHIFNET18NJ590_001781-T1, CHIFNET18NJ590_008469-T1	DBVPG3775_006061-T1
GF00002798	CHIFNET18NJ590_001783-T1, CHIFNET18NJ590_008466-T1	DBVPG3775_006064-T1
GF00002799	CHIFNET18NJ590_001784-T1, CHIFNET18NJ590_008465-T1	DBVPG3775_006065-T1
GF00002800	CHIFNET18NJ590_001785-T1, CHIFNET18NJ590_008464-T1	DBVPG3775_006066-T1
GF00002801	CHIFNET18NJ590_001786-T1, CHIFNET18NJ590_008463-T1	DBVPG3775_006067-T1
GF00002802	CHIFNET18NJ590_001787-T1, CHIFNET18NJ590_008462-T1	DBVPG3775_006068-T1
GF00002803	CHIFNET18NJ590_001788-T1, CHIFNET18NJ590_008461-T1	DBVPG3775_006069-T1
GF00002804	CHIFNET18NJ590_001789-T1, CHIFNET18NJ590_008460-T1	DBVPG3775_006070-T1
GF00002805	CHIFNET18NJ590_001790-T1, CHIFNET18NJ590_008459-T1	DBVPG3775_006071-T1
GF00002806	CHIFNET18NJ590_001791-T1, CHIFNET18NJ590_008458-T1	DBVPG3775_006072-T1
GF00002807	CHIFNET18NJ590_001792-T1, CHIFNET18NJ590_008457-T1	DBVPG3775_006073-T1
GF00002808	CHIFNET18NJ590_001793-T1, CHIFNET18NJ590_008456-T1	DBVPG3775_006074-T1
GF00002809	CHIFNET18NJ590_001794-T1, CHIFNET18NJ590_008455-T1	DBVPG3775_006075-T1
GF00002810	CHIFNET18NJ590_001796-T1, CHIFNET18NJ590_008453-T1	DBVPG3775_006077-T1
GF00002811	CHIFNET18NJ590_001797-T1, CHIFNET18NJ590_008452-T1	DBVPG3775_006078-T1
GF00002812	CHIFNET18NJ590_001798-T1, CHIFNET18NJ590_008451-T1	DBVPG3775_006081-T1
GF00002813	CHIFNET18NJ590_001803-T1, CHIFNET18NJ590_012791-T1	DBVPG3775_006398-T1
GF00002814	CHIFNET18NJ590_001805-T1, CHIFNET18NJ590_012793-T1	DBVPG3775_006396-T1
GF00002815	CHIFNET18NJ590_001806-T1, CHIFNET18NJ590_012794-T1	DBVPG3775_006395-T1
GF00002816	CHIFNET18NJ590_001807-T1, CHIFNET18NJ590_012795-T1	DBVPG3775_006394-T1
GF00002817	CHIFNET18NJ590_001808-T1, CHIFNET18NJ590_012796-T1	DBVPG3775_006393-T1
GF00002818	CHIFNET18NJ590_001809-T1, CHIFNET18NJ590_012797-T1	DBVPG3775_006392-T1
GF00002819	CHIFNET18NJ590_001810-T1, CHIFNET18NJ590_012798-T1	DBVPG3775_006391-T1
GF00002820	CHIFNET18NJ590_001817-T1, CHIFNET18NJ590_015794-T1	DBVPG3775_006384-T1
GF00002821	CHIFNET18NJ590_001818-T1, CHIFNET18NJ590_009527-T1	DBVPG3775_006383-T1
GF00002822	CHIFNET18NJ590_001819-T1, CHIFNET18NJ590_009528-T1	DBVPG3775_006382-T1
GF00002823	CHIFNET18NJ590_001820-T1, CHIFNET18NJ590_009529-T1	DBVPG3775_006381-T1
GF00002824	CHIFNET18NJ590_001821-T1, CHIFNET18NJ590_009530-T1	DBVPG3775_006380-T1
GF00002825	CHIFNET18NJ590_001822-T1, CHIFNET18NJ590_009531-T1	DBVPG3775_006379-T1
GF00002826	CHIFNET18NJ590_001827-T1, CHIFNET18NJ590_009538-T1	DBVPG3775_006373-T1
GF00002827	CHIFNET18NJ590_001828-T1, CHIFNET18NJ590_009539-T1	DBVPG3775_006372-T1
GF00002828	CHIFNET18NJ590_001831-T1, CHIFNET18NJ590_009542-T1	DBVPG3775_006369-T1
GF00002829	CHIFNET18NJ590_001832-T1, CHIFNET18NJ590_009543-T1	DBVPG3775_006368-T1
GF00002830	CHIFNET18NJ590_001833-T1, CHIFNET18NJ590_009544-T1	DBVPG3775_006367-T1
GF00002831	CHIFNET18NJ590_001834-T1, CHIFNET18NJ590_009545-T1	DBVPG3775_006366-T1
GF00002832	CHIFNET18NJ590_001836-T1, CHIFNET18NJ590_009548-T1	DBVPG3775_006363-T1
GF00002833	CHIFNET18NJ590_001838-T1, CHIFNET18NJ590_009550-T1	DBVPG3775_006361-T1
GF00002834	CHIFNET18NJ590_001839-T1, CHIFNET18NJ590_009551-T1	DBVPG3775_006360-T1
GF00002835	CHIFNET18NJ590_001840-T1, CHIFNET18NJ590_009552-T1	DBVPG3775_006359-T1
GF00002836	CHIFNET18NJ590_001841-T1, CHIFNET18NJ590_009553-T1	DBVPG3775_006358-T1
GF00002837	CHIFNET18NJ590_001844-T1, CHIFNET18NJ590_009556-T1	DBVPG3775_006355-T1
GF00002838	CHIFNET18NJ590_001849-T1, CHIFNET18NJ590_009561-T1	DBVPG3775_006351-T1
GF00002839	CHIFNET18NJ590_001850-T1, CHIFNET18NJ590_009562-T1	DBVPG3775_006350-T1
GF00002840	CHIFNET18NJ590_001851-T1, CHIFNET18NJ590_009564-T1	DBVPG3775_006348-T1
GF00002841	CHIFNET18NJ590_001852-T1, CHIFNET18NJ590_009566-T1	DBVPG3775_006346-T1
GF00002842	CHIFNET18NJ590_001854-T1, CHIFNET18NJ590_009568-T1	DBVPG3775_006344-T1
GF00002843	CHIFNET18NJ590_001855-T1, CHIFNET18NJ590_009569-T1	DBVPG3775_006343-T1
GF00002844	CHIFNET18NJ590_001856-T1, CHIFNET18NJ590_009570-T1	DBVPG3775_006342-T1
GF00002845	CHIFNET18NJ590_001858-T1, CHIFNET18NJ590_009572-T1	DBVPG3775_006340-T1
GF00002846	CHIFNET18NJ590_001876-T1, CHIFNET18NJ590_014033-T1	DBVPG3775_001317-T1
GF00002847	CHIFNET18NJ590_001897-T1, CHIFNET18NJ590_014276-T1	DBVPG3775_001293-T1
GF00002848	CHIFNET18NJ590_008947-T1, CHIFNET18NJ590_004900-T1	DBVPG3775_004424-T1
GF00002849	CHIFNET18NJ590_001917-T1, CHIFNET18NJ590_014268-T1	DBVPG3775_001269-T1
GF00002850	CHIFNET18NJ590_001927-T1, CHIFNET18NJ590_013661-T1	DBVPG3775_001258-T1
GF00002851	CHIFNET18NJ590_004545-T1, CHIFNET18NJ590_012120-T1	DBVPG3775_004808-T1
GF00002852	CHIFNET18NJ590_001935-T1, CHIFNET18NJ590_013494-T1	DBVPG3775_001250-T1
GF00002853	CHIFNET18NJ590_001936-T1, CHIFNET18NJ590_013493-T1	DBVPG3775_001249-T1
GF00002854	CHIFNET18NJ590_001937-T1, CHIFNET18NJ590_013492-T1	DBVPG3775_001248-T1
GF00002855	CHIFNET18NJ590_001938-T1, CHIFNET18NJ590_013491-T1	DBVPG3775_001247-T1
GF00002856	CHIFNET18NJ590_001940-T1, CHIFNET18NJ590_015878-T1	DBVPG3775_001244-T1
GF00002857	CHIFNET18NJ590_001941-T1, CHIFNET18NJ590_015297-T1	DBVPG3775_001242-T1
GF00002858	CHIFNET18NJ590_007717-T1, CHIFNET18NJ590_008648-T1	DBVPG3775_003969-T1
GF00002859	CHIFNET18NJ590_001943-T1, CHIFNET18NJ590_015709-T1	DBVPG3775_001240-T1
GF00002860	CHIFNET18NJ590_001954-T1, CHIFNET18NJ590_013623-T1	DBVPG3775_001229-T1
GF00002861	CHIFNET18NJ590_001971-T1, CHIFNET18NJ590_015201-T1	DBVPG3775_001210-T1
GF00002862	CHIFNET18NJ590_001972-T1, CHIFNET18NJ590_015200-T1	DBVPG3775_001209-T1
GF00002863	CHIFNET18NJ590_001974-T1, CHIFNET18NJ590_016572-T1	DBVPG3775_001207-T1
GF00002864	CHIFNET18NJ590_001975-T1, CHIFNET18NJ590_014806-T1	DBVPG3775_001206-T1
GF00002865	CHIFNET18NJ590_001991-T1, CHIFNET18NJ590_016980-T1	DBVPG3775_001190-T1
GF00002866	CHIFNET18NJ590_001997-T1, CHIFNET18NJ590_006878-T1	DBVPG3775_001183-T1
GF00002867	CHIFNET18NJ590_001998-T1, CHIFNET18NJ590_006879-T1	DBVPG3775_001182-T1
GF00002868	CHIFNET18NJ590_001999-T1, CHIFNET18NJ590_006880-T1	DBVPG3775_001181-T1
GF00002869	CHIFNET18NJ590_002000-T1, CHIFNET18NJ590_006881-T1	DBVPG3775_001180-T1
GF00002870	CHIFNET18NJ590_002002-T1, CHIFNET18NJ590_006883-T1	DBVPG3775_001178-T1
GF00002871	CHIFNET18NJ590_002006-T1, CHIFNET18NJ590_006887-T1	DBVPG3775_001174-T1
GF00002872	CHIFNET18NJ590_002008-T1, CHIFNET18NJ590_006889-T1	DBVPG3775_001172-T1
GF00002873	CHIFNET18NJ590_002010-T1, CHIFNET18NJ590_006891-T1	DBVPG3775_001170-T1
GF00002874	CHIFNET18NJ590_002012-T1, CHIFNET18NJ590_006893-T1	DBVPG3775_001168-T1
GF00002875	CHIFNET18NJ590_008810-T1, CHIFNET18NJ590_007183-T1	DBVPG3775_001804-T1
GF00002876	CHIFNET18NJ590_002014-T1, CHIFNET18NJ590_006895-T1	DBVPG3775_001166-T1
GF00002877	CHIFNET18NJ590_002015-T1, CHIFNET18NJ590_006896-T1	DBVPG3775_001165-T1
GF00002878	CHIFNET18NJ590_002016-T1, CHIFNET18NJ590_006897-T1	DBVPG3775_001164-T1
GF00002879	CHIFNET18NJ590_002018-T1, CHIFNET18NJ590_006899-T1	DBVPG3775_001162-T1
GF00002880	CHIFNET18NJ590_002019-T1, CHIFNET18NJ590_006900-T1	DBVPG3775_001161-T1
GF00002881	CHIFNET18NJ590_002020-T1, CHIFNET18NJ590_006901-T1	DBVPG3775_001160-T1
GF00002882	CHIFNET18NJ590_002023-T1, CHIFNET18NJ590_012189-T1	DBVPG3775_002315-T1
GF00002883	CHIFNET18NJ590_002028-T1, CHIFNET18NJ590_012183-T1	DBVPG3775_002310-T1
GF00002884	CHIFNET18NJ590_010261-T1, CHIFNET18NJ590_006274-T1	DBVPG3775_006336-T1
GF00002885	CHIFNET18NJ590_002033-T1, CHIFNET18NJ590_012178-T1	DBVPG3775_002305-T1
GF00002886	CHIFNET18NJ590_002035-T1, CHIFNET18NJ590_012176-T1	DBVPG3775_002303-T1
GF00002887	CHIFNET18NJ590_011341-T1, CHIFNET18NJ590_004960-T1	DBVPG3775_004357-T1
GF00002888	CHIFNET18NJ590_002040-T1, CHIFNET18NJ590_002356-T1	DBVPG3775_002300-T1
GF00002889	CHIFNET18NJ590_003001-T1, CHIFNET18NJ590_003848-T1	DBVPG3775_002961-T1
GF00002890	CHIFNET18NJ590_002046-T1, CHIFNET18NJ590_002363-T1	DBVPG3775_002293-T1
GF00002891	CHIFNET18NJ590_002047-T1, CHIFNET18NJ590_002364-T1	DBVPG3775_002292-T1
GF00002892	CHIFNET18NJ590_002049-T1, CHIFNET18NJ590_002366-T1	DBVPG3775_002290-T1
GF00002893	CHIFNET18NJ590_002050-T1, CHIFNET18NJ590_002367-T1	DBVPG3775_002289-T1
GF00002894	CHIFNET18NJ590_002051-T1, CHIFNET18NJ590_002368-T1	DBVPG3775_002288-T1
GF00002895	CHIFNET18NJ590_002052-T1, CHIFNET18NJ590_002370-T1	DBVPG3775_002287-T1
GF00002896	CHIFNET18NJ590_002053-T1, CHIFNET18NJ590_002372-T1	DBVPG3775_002285-T1
GF00002897	CHIFNET18NJ590_002055-T1, CHIFNET18NJ590_002374-T1	DBVPG3775_002283-T1
GF00002898	CHIFNET18NJ590_002058-T1, CHIFNET18NJ590_002377-T1	DBVPG3775_002280-T1
GF00002899	CHIFNET18NJ590_002059-T1, CHIFNET18NJ590_002378-T1	DBVPG3775_002279-T1
GF00002900	CHIFNET18NJ590_002060-T1, CHIFNET18NJ590_002379-T1	DBVPG3775_002278-T1
GF00002901	CHIFNET18NJ590_002061-T1, CHIFNET18NJ590_002380-T1	DBVPG3775_002277-T1
GF00002902	CHIFNET18NJ590_006241-T1, CHIFNET18NJ590_011757-T1	DBVPG3775_007110-T1
GF00002903	CHIFNET18NJ590_002063-T1, CHIFNET18NJ590_002382-T1	DBVPG3775_002275-T1
GF00002904	CHIFNET18NJ590_002064-T1, CHIFNET18NJ590_002383-T1	DBVPG3775_002274-T1
GF00002905	CHIFNET18NJ590_002065-T1, CHIFNET18NJ590_002384-T1	DBVPG3775_002273-T1
GF00002906	CHIFNET18NJ590_002066-T1, CHIFNET18NJ590_002385-T1	DBVPG3775_002272-T1
GF00002907	CHIFNET18NJ590_002069-T1, CHIFNET18NJ590_002388-T1	DBVPG3775_002269-T1
GF00002908	CHIFNET18NJ590_002070-T1, CHIFNET18NJ590_002389-T1	DBVPG3775_002268-T1
GF00002909	CHIFNET18NJ590_002071-T1, CHIFNET18NJ590_002390-T1	DBVPG3775_002267-T1
GF00002910	CHIFNET18NJ590_002073-T1, CHIFNET18NJ590_002392-T1	DBVPG3775_002265-T1
GF00002911	CHIFNET18NJ590_002074-T1, CHIFNET18NJ590_002393-T1	DBVPG3775_002264-T1
GF00002912	CHIFNET18NJ590_002075-T1, CHIFNET18NJ590_002394-T1	DBVPG3775_002263-T1
GF00002913	CHIFNET18NJ590_002076-T1, CHIFNET18NJ590_002395-T1	DBVPG3775_002262-T1
GF00002914	CHIFNET18NJ590_002077-T1, CHIFNET18NJ590_002396-T1	DBVPG3775_002261-T1
GF00002915	CHIFNET18NJ590_002079-T1, CHIFNET18NJ590_002398-T1	DBVPG3775_002258-T1
GF00002916	CHIFNET18NJ590_002082-T1, CHIFNET18NJ590_002401-T1	DBVPG3775_002255-T1
GF00002917	CHIFNET18NJ590_002083-T1, CHIFNET18NJ590_002402-T1	DBVPG3775_002254-T1
GF00002918	CHIFNET18NJ590_002084-T1, CHIFNET18NJ590_002403-T1	DBVPG3775_002253-T1
GF00002919	CHIFNET18NJ590_002085-T1, CHIFNET18NJ590_002404-T1	DBVPG3775_002252-T1
GF00002920	CHIFNET18NJ590_002086-T1, CHIFNET18NJ590_002405-T1	DBVPG3775_002251-T1
GF00002921	CHIFNET18NJ590_002088-T1, CHIFNET18NJ590_002408-T1	DBVPG3775_002249-T1
GF00002922	CHIFNET18NJ590_002089-T1, CHIFNET18NJ590_002409-T1	DBVPG3775_002248-T1
GF00002923	CHIFNET18NJ590_002090-T1, CHIFNET18NJ590_002410-T1	DBVPG3775_002247-T1
GF00002924	CHIFNET18NJ590_002091-T1, CHIFNET18NJ590_002411-T1	DBVPG3775_002246-T1
GF00002925	CHIFNET18NJ590_002092-T1, CHIFNET18NJ590_002412-T1	DBVPG3775_002245-T1
GF00002926	CHIFNET18NJ590_002093-T1, CHIFNET18NJ590_002413-T1	DBVPG3775_002244-T1
