	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002647	CHIFNET10NJ071_002623-T1, CHIFNET10NJ071_005012-T1	DBVPG3775_000169-T1
GF00002648	CHIFNET10NJ071_002627-T1, CHIFNET10NJ071_005014-T1	DBVPG3775_000165-T1
GF00002649	CHIFNET10NJ071_002628-T1, CHIFNET10NJ071_005015-T1	DBVPG3775_000164-T1
GF00002650	CHIFNET10NJ071_002629-T1, CHIFNET10NJ071_005016-T1	DBVPG3775_000163-T1
GF00002651	CHIFNET10NJ071_002630-T1, CHIFNET10NJ071_005017-T1	DBVPG3775_000162-T1
GF00002652	CHIFNET10NJ071_002631-T1, CHIFNET10NJ071_005018-T1	DBVPG3775_000161-T1
GF00002653	CHIFNET10NJ071_002634-T1, CHIFNET10NJ071_005020-T1	DBVPG3775_000159-T1
GF00002654	CHIFNET10NJ071_002635-T1, CHIFNET10NJ071_005021-T1	DBVPG3775_000158-T1
GF00002655	CHIFNET10NJ071_002636-T1, CHIFNET10NJ071_005022-T1	DBVPG3775_000157-T1
GF00002656	CHIFNET10NJ071_002637-T1, CHIFNET10NJ071_005023-T1	DBVPG3775_000156-T1
GF00002657	CHIFNET10NJ071_002639-T1, CHIFNET10NJ071_005025-T1	DBVPG3775_000154-T1
GF00002658	CHIFNET10NJ071_002641-T1, CHIFNET10NJ071_005027-T1	DBVPG3775_000152-T1
GF00002659	CHIFNET10NJ071_002642-T1, CHIFNET10NJ071_005028-T1	DBVPG3775_000151-T1
GF00002660	CHIFNET10NJ071_002645-T1, CHIFNET10NJ071_011104-T1	DBVPG3775_004471-T1
GF00002661	CHIFNET10NJ071_002646-T1, CHIFNET10NJ071_011103-T1	DBVPG3775_004470-T1
GF00002662	CHIFNET10NJ071_002649-T1, CHIFNET10NJ071_011101-T1	DBVPG3775_004467-T1
GF00002663	CHIFNET10NJ071_002650-T1, CHIFNET10NJ071_011099-T1	DBVPG3775_004465-T1
GF00002664	CHIFNET10NJ071_002651-T1, CHIFNET10NJ071_011098-T1	DBVPG3775_004464-T1
GF00002665	CHIFNET10NJ071_002652-T1, CHIFNET10NJ071_011097-T1	DBVPG3775_004463-T1
GF00002666	CHIFNET10NJ071_002654-T1, CHIFNET10NJ071_011095-T1	DBVPG3775_004461-T1
GF00002667	CHIFNET10NJ071_002655-T1, CHIFNET10NJ071_011094-T1	DBVPG3775_004460-T1
GF00002668	CHIFNET10NJ071_002657-T1, CHIFNET10NJ071_011092-T1	DBVPG3775_004458-T1
GF00002669	CHIFNET10NJ071_002658-T1, CHIFNET10NJ071_011091-T1	DBVPG3775_004457-T1
GF00002670	CHIFNET10NJ071_002659-T1, CHIFNET10NJ071_011090-T1	DBVPG3775_004456-T1
GF00002671	CHIFNET10NJ071_002663-T1, CHIFNET10NJ071_014009-T1	DBVPG3775_004442-T1
GF00002672	CHIFNET10NJ071_002664-T1, CHIFNET10NJ071_011077-T1	DBVPG3775_004443-T1
GF00002673	CHIFNET10NJ071_002665-T1, CHIFNET10NJ071_011079-T1	DBVPG3775_004445-T1
GF00002674	CHIFNET10NJ071_002666-T1, CHIFNET10NJ071_011080-T1	DBVPG3775_004446-T1
GF00002675	CHIFNET10NJ071_002667-T1, CHIFNET10NJ071_011081-T1	DBVPG3775_004447-T1
GF00002676	CHIFNET10NJ071_002668-T1, CHIFNET10NJ071_011082-T1	DBVPG3775_004448-T1
GF00002677	CHIFNET10NJ071_002671-T1, CHIFNET10NJ071_011085-T1	DBVPG3775_004451-T1
GF00002678	CHIFNET10NJ071_002672-T1, CHIFNET10NJ071_014006-T1	DBVPG3775_004439-T1
GF00002679	CHIFNET10NJ071_002673-T1, CHIFNET10NJ071_014005-T1	DBVPG3775_004438-T1
GF00002680	CHIFNET10NJ071_002674-T1, CHIFNET10NJ071_014004-T1	DBVPG3775_004437-T1
GF00002681	CHIFNET10NJ071_002676-T1, CHIFNET10NJ071_014001-T1	DBVPG3775_004434-T1
GF00002682	CHIFNET10NJ071_002677-T1, CHIFNET10NJ071_014000-T1	DBVPG3775_004433-T1
GF00002683	CHIFNET10NJ071_002678-T1, CHIFNET10NJ071_013999-T1	DBVPG3775_004432-T1
GF00002684	CHIFNET10NJ071_002679-T1, CHIFNET10NJ071_013998-T1	DBVPG3775_004431-T1
GF00002685	CHIFNET10NJ071_002683-T1, CHIFNET10NJ071_014229-T1	DBVPG3775_004428-T1
GF00002686	CHIFNET10NJ071_002685-T1, CHIFNET10NJ071_014226-T1	DBVPG3775_004426-T1
GF00002687	CHIFNET10NJ071_002687-T1, CHIFNET10NJ071_014224-T1	DBVPG3775_004424-T1
GF00002688	CHIFNET10NJ071_002690-T1, CHIFNET10NJ071_014111-T1	DBVPG3775_004421-T1
GF00002689	CHIFNET10NJ071_002691-T1, CHIFNET10NJ071_014112-T1	DBVPG3775_004420-T1
GF00002690	CHIFNET10NJ071_002692-T1, CHIFNET10NJ071_014113-T1	DBVPG3775_004419-T1
GF00002691	CHIFNET10NJ071_002693-T1, CHIFNET10NJ071_014114-T1	DBVPG3775_004418-T1
GF00002692	CHIFNET10NJ071_002694-T1, CHIFNET10NJ071_014115-T1	DBVPG3775_004417-T1
GF00002693	CHIFNET10NJ071_002696-T1, CHIFNET10NJ071_014116-T1	DBVPG3775_004415-T1
GF00002694	CHIFNET10NJ071_002698-T1, CHIFNET10NJ071_007971-T1	DBVPG3775_004413-T1
GF00002695	CHIFNET10NJ071_002699-T1, CHIFNET10NJ071_007972-T1	DBVPG3775_004412-T1
GF00002696	CHIFNET10NJ071_002700-T1, CHIFNET10NJ071_007973-T1	DBVPG3775_004411-T1
GF00002697	CHIFNET10NJ071_002701-T1, CHIFNET10NJ071_007974-T1	DBVPG3775_004410-T1
GF00002698	CHIFNET10NJ071_002703-T1, CHIFNET10NJ071_007976-T1	DBVPG3775_004408-T1
GF00002699	CHIFNET10NJ071_002704-T1, CHIFNET10NJ071_007977-T1	DBVPG3775_004407-T1
GF00002700	CHIFNET10NJ071_002706-T1, CHIFNET10NJ071_007979-T1	DBVPG3775_004405-T1
GF00002701	CHIFNET10NJ071_002707-T1, CHIFNET10NJ071_007980-T1	DBVPG3775_004404-T1
GF00002702	CHIFNET10NJ071_002710-T1, CHIFNET10NJ071_007984-T1	DBVPG3775_004401-T1
GF00002703	CHIFNET10NJ071_002711-T1, CHIFNET10NJ071_007985-T1	DBVPG3775_004400-T1
GF00002704	CHIFNET10NJ071_002712-T1, CHIFNET10NJ071_007986-T1	DBVPG3775_004399-T1
GF00002705	CHIFNET10NJ071_002716-T1, CHIFNET10NJ071_007987-T1	DBVPG3775_004396-T1
GF00002706	CHIFNET10NJ071_002717-T1, CHIFNET10NJ071_007988-T1	DBVPG3775_004395-T1
GF00002707	CHIFNET10NJ071_002718-T1, CHIFNET10NJ071_007989-T1	DBVPG3775_004394-T1
GF00002708	CHIFNET10NJ071_002719-T1, CHIFNET10NJ071_007990-T1	DBVPG3775_004393-T1
GF00002709	CHIFNET10NJ071_002723-T1, CHIFNET10NJ071_007993-T1	DBVPG3775_004390-T1
GF00002710	CHIFNET10NJ071_012825-T1, CHIFNET10NJ071_003144-T1	DBVPG3775_002914-T1
GF00002711	CHIFNET10NJ071_002727-T1, CHIFNET10NJ071_007997-T1	DBVPG3775_004386-T1
GF00002712	CHIFNET10NJ071_002728-T1, CHIFNET10NJ071_007998-T1	DBVPG3775_004385-T1
GF00002713	CHIFNET10NJ071_002730-T1, CHIFNET10NJ071_008001-T1	DBVPG3775_004383-T1
GF00002714	CHIFNET10NJ071_002733-T1, CHIFNET10NJ071_008004-T1	DBVPG3775_004380-T1
GF00002715	CHIFNET10NJ071_002734-T1, CHIFNET10NJ071_008005-T1	DBVPG3775_004379-T1
GF00002716	CHIFNET10NJ071_002735-T1, CHIFNET10NJ071_008006-T1	DBVPG3775_004378-T1
GF00002717	CHIFNET10NJ071_002741-T1, CHIFNET10NJ071_008008-T1	DBVPG3775_004372-T1
GF00002718	CHIFNET10NJ071_002742-T1, CHIFNET10NJ071_008009-T1	DBVPG3775_004371-T1
GF00002719	CHIFNET10NJ071_002747-T1, CHIFNET10NJ071_008015-T1	DBVPG3775_004363-T1
GF00002720	CHIFNET10NJ071_002748-T1, CHIFNET10NJ071_008016-T1	DBVPG3775_004362-T1
GF00002721	CHIFNET10NJ071_002749-T1, CHIFNET10NJ071_008017-T1	DBVPG3775_004361-T1
GF00002722	CHIFNET10NJ071_002750-T1, CHIFNET10NJ071_008018-T1	DBVPG3775_004360-T1
GF00002723	CHIFNET10NJ071_002751-T1, CHIFNET10NJ071_008019-T1	DBVPG3775_004359-T1
GF00002724	CHIFNET10NJ071_002753-T1, CHIFNET10NJ071_008021-T1	DBVPG3775_004357-T1
GF00002725	CHIFNET10NJ071_002754-T1, CHIFNET10NJ071_008022-T1	DBVPG3775_004356-T1
GF00002726	CHIFNET10NJ071_002755-T1, CHIFNET10NJ071_008023-T1	DBVPG3775_004355-T1
GF00002727	CHIFNET10NJ071_002756-T1, CHIFNET10NJ071_008024-T1	DBVPG3775_004354-T1
GF00002728	CHIFNET10NJ071_002758-T1, CHIFNET10NJ071_014301-T1	DBVPG3775_002175-T1
GF00002729	CHIFNET10NJ071_002759-T1, CHIFNET10NJ071_014302-T1	DBVPG3775_002176-T1
GF00002730	CHIFNET10NJ071_002765-T1, CHIFNET10NJ071_014305-T1	DBVPG3775_002182-T1
GF00002731	CHIFNET10NJ071_002766-T1, CHIFNET10NJ071_014306-T1	DBVPG3775_002183-T1
GF00002732	CHIFNET10NJ071_002767-T1, CHIFNET10NJ071_014394-T1	DBVPG3775_002184-T1
GF00002733	CHIFNET10NJ071_002768-T1, CHIFNET10NJ071_014395-T1	DBVPG3775_002185-T1
GF00002734	CHIFNET10NJ071_002769-T1, CHIFNET10NJ071_014396-T1	DBVPG3775_002186-T1
GF00002735	CHIFNET10NJ071_002770-T1, CHIFNET10NJ071_014397-T1	DBVPG3775_002187-T1
GF00002736	CHIFNET10NJ071_002777-T1, CHIFNET10NJ071_004881-T1	DBVPG3775_002197-T1
GF00002737	CHIFNET10NJ071_002778-T1, CHIFNET10NJ071_004880-T1	DBVPG3775_002198-T1
GF00002738	CHIFNET10NJ071_002779-T1, CHIFNET10NJ071_004879-T1	DBVPG3775_002199-T1
GF00002739	CHIFNET10NJ071_002780-T1, CHIFNET10NJ071_004878-T1	DBVPG3775_002200-T1
GF00002740	CHIFNET10NJ071_002786-T1, CHIFNET10NJ071_004874-T1	DBVPG3775_002203-T1
GF00002741	CHIFNET10NJ071_002787-T1, CHIFNET10NJ071_004873-T1	DBVPG3775_002204-T1
GF00002742	CHIFNET10NJ071_002792-T1, CHIFNET10NJ071_004863-T1	DBVPG3775_002213-T1
GF00002743	CHIFNET10NJ071_002793-T1, CHIFNET10NJ071_004862-T1	DBVPG3775_002214-T1
GF00002744	CHIFNET10NJ071_002796-T1, CHIFNET10NJ071_004859-T1	DBVPG3775_002217-T1
GF00002745	CHIFNET10NJ071_002800-T1, CHIFNET10NJ071_004854-T1	DBVPG3775_002221-T1
GF00002746	CHIFNET10NJ071_002801-T1, CHIFNET10NJ071_004853-T1	DBVPG3775_002222-T1
GF00002747	CHIFNET10NJ071_002802-T1, CHIFNET10NJ071_004852-T1	DBVPG3775_002223-T1
GF00002748	CHIFNET10NJ071_002806-T1, CHIFNET10NJ071_004849-T1	DBVPG3775_002227-T1
GF00002749	CHIFNET10NJ071_002807-T1, CHIFNET10NJ071_004848-T1	DBVPG3775_002228-T1
GF00002750	CHIFNET10NJ071_002810-T1, CHIFNET10NJ071_004845-T1	DBVPG3775_002231-T1
GF00002751	CHIFNET10NJ071_002811-T1, CHIFNET10NJ071_004844-T1	DBVPG3775_002232-T1
GF00002752	CHIFNET10NJ071_002812-T1, CHIFNET10NJ071_004843-T1	DBVPG3775_002233-T1
GF00002753	CHIFNET10NJ071_002813-T1, CHIFNET10NJ071_004842-T1	DBVPG3775_002234-T1
GF00002754	CHIFNET10NJ071_002814-T1, CHIFNET10NJ071_004841-T1	DBVPG3775_002235-T1
GF00002755	CHIFNET10NJ071_002816-T1, CHIFNET10NJ071_004839-T1	DBVPG3775_002237-T1
GF00002756	CHIFNET10NJ071_002821-T1, CHIFNET10NJ071_004836-T1	DBVPG3775_002241-T1
GF00002757	CHIFNET10NJ071_002823-T1, CHIFNET10NJ071_004834-T1	DBVPG3775_002243-T1
GF00002758	CHIFNET10NJ071_002824-T1, CHIFNET10NJ071_004833-T1	DBVPG3775_002244-T1
GF00002759	CHIFNET10NJ071_002825-T1, CHIFNET10NJ071_004832-T1	DBVPG3775_002245-T1
GF00002760	CHIFNET10NJ071_002826-T1, CHIFNET10NJ071_004831-T1	DBVPG3775_002246-T1
GF00002761	CHIFNET10NJ071_002827-T1, CHIFNET10NJ071_004830-T1	DBVPG3775_002247-T1
GF00002762	CHIFNET10NJ071_002828-T1, CHIFNET10NJ071_004829-T1	DBVPG3775_002248-T1
GF00002763	CHIFNET10NJ071_002829-T1, CHIFNET10NJ071_004828-T1	DBVPG3775_002249-T1
GF00002764	CHIFNET10NJ071_002830-T1, CHIFNET10NJ071_004827-T1	DBVPG3775_002250-T1
GF00002765	CHIFNET10NJ071_002831-T1, CHIFNET10NJ071_004826-T1	DBVPG3775_002251-T1
GF00002766	CHIFNET10NJ071_002832-T1, CHIFNET10NJ071_004825-T1	DBVPG3775_002252-T1
GF00002767	CHIFNET10NJ071_002833-T1, CHIFNET10NJ071_004824-T1	DBVPG3775_002253-T1
GF00002768	CHIFNET10NJ071_002834-T1, CHIFNET10NJ071_004823-T1	DBVPG3775_002254-T1
GF00002769	CHIFNET10NJ071_002835-T1, CHIFNET10NJ071_004822-T1	DBVPG3775_002255-T1
GF00002770	CHIFNET10NJ071_002838-T1, CHIFNET10NJ071_004819-T1	DBVPG3775_002258-T1
GF00002771	CHIFNET10NJ071_002840-T1, CHIFNET10NJ071_004817-T1	DBVPG3775_002261-T1
GF00002772	CHIFNET10NJ071_002841-T1, CHIFNET10NJ071_004816-T1	DBVPG3775_002262-T1
GF00002773	CHIFNET10NJ071_002842-T1, CHIFNET10NJ071_004815-T1	DBVPG3775_002263-T1
GF00002774	CHIFNET10NJ071_002845-T1, CHIFNET10NJ071_004813-T1	DBVPG3775_002265-T1
GF00002775	CHIFNET10NJ071_002847-T1, CHIFNET10NJ071_004811-T1	DBVPG3775_002267-T1
GF00002776	CHIFNET10NJ071_002848-T1, CHIFNET10NJ071_004810-T1	DBVPG3775_002268-T1
GF00002777	CHIFNET10NJ071_002849-T1, CHIFNET10NJ071_004809-T1	DBVPG3775_002269-T1
GF00002778	CHIFNET10NJ071_002852-T1, CHIFNET10NJ071_004806-T1	DBVPG3775_002272-T1
GF00002779	CHIFNET10NJ071_002853-T1, CHIFNET10NJ071_004805-T1	DBVPG3775_002273-T1
GF00002780	CHIFNET10NJ071_002855-T1, CHIFNET10NJ071_008917-T1	DBVPG3775_002275-T1
GF00002781	CHIFNET10NJ071_006088-T1, CHIFNET10NJ071_009880-T1	DBVPG3775_007110-T1
GF00002782	CHIFNET10NJ071_002857-T1, CHIFNET10NJ071_008915-T1	DBVPG3775_002277-T1
GF00002783	CHIFNET10NJ071_002858-T1, CHIFNET10NJ071_008914-T1	DBVPG3775_002278-T1
GF00002784	CHIFNET10NJ071_002859-T1, CHIFNET10NJ071_008913-T1	DBVPG3775_002279-T1
GF00002785	CHIFNET10NJ071_002860-T1, CHIFNET10NJ071_008912-T1	DBVPG3775_002280-T1
GF00002786	CHIFNET10NJ071_002863-T1, CHIFNET10NJ071_008909-T1	DBVPG3775_002283-T1
GF00002787	CHIFNET10NJ071_002865-T1, CHIFNET10NJ071_008907-T1	DBVPG3775_002285-T1
GF00002788	CHIFNET10NJ071_002867-T1, CHIFNET10NJ071_008906-T1	DBVPG3775_002287-T1
GF00002789	CHIFNET10NJ071_002868-T1, CHIFNET10NJ071_008905-T1	DBVPG3775_002288-T1
GF00002790	CHIFNET10NJ071_002869-T1, CHIFNET10NJ071_008904-T1	DBVPG3775_002289-T1
GF00002791	CHIFNET10NJ071_002870-T1, CHIFNET10NJ071_008903-T1	DBVPG3775_002290-T1
GF00002792	CHIFNET10NJ071_002872-T1, CHIFNET10NJ071_008901-T1	DBVPG3775_002292-T1
GF00002793	CHIFNET10NJ071_002873-T1, CHIFNET10NJ071_008900-T1	DBVPG3775_002293-T1
GF00002794	CHIFNET10NJ071_002880-T1, CHIFNET10NJ071_008894-T1	DBVPG3775_002300-T1
GF00002795	CHIFNET10NJ071_002882-T1, CHIFNET10NJ071_013410-T1	DBVPG3775_007336-T1
GF00002796	CHIFNET10NJ071_002884-T1, CHIFNET10NJ071_013408-T1	DBVPG3775_007338-T1
GF00002797	CHIFNET10NJ071_002885-T1, CHIFNET10NJ071_013407-T1	DBVPG3775_007339-T1
GF00002798	CHIFNET10NJ071_002886-T1, CHIFNET10NJ071_013406-T1	DBVPG3775_007340-T1
GF00002799	CHIFNET10NJ071_002887-T1, CHIFNET10NJ071_013405-T1	DBVPG3775_007341-T1
GF00002800	CHIFNET10NJ071_002891-T1, CHIFNET10NJ071_009265-T1	DBVPG3775_007345-T1
GF00002801	CHIFNET10NJ071_002897-T1, CHIFNET10NJ071_009273-T1	DBVPG3775_005634-T1
GF00002802	CHIFNET10NJ071_002900-T1, CHIFNET10NJ071_009276-T1	DBVPG3775_005631-T1
GF00002803	CHIFNET10NJ071_002901-T1, CHIFNET10NJ071_009277-T1	DBVPG3775_005630-T1
GF00002804	CHIFNET10NJ071_002905-T1, CHIFNET10NJ071_009281-T1	DBVPG3775_005627-T1
GF00002805	CHIFNET10NJ071_002907-T1, CHIFNET10NJ071_009283-T1	DBVPG3775_005625-T1
GF00002806	CHIFNET10NJ071_002908-T1, CHIFNET10NJ071_009284-T1	DBVPG3775_005624-T1
GF00002807	CHIFNET10NJ071_002909-T1, CHIFNET10NJ071_009285-T1	DBVPG3775_005623-T1
GF00002808	CHIFNET10NJ071_002913-T1, CHIFNET10NJ071_009288-T1	DBVPG3775_005620-T1
GF00002809	CHIFNET10NJ071_002914-T1, CHIFNET10NJ071_009289-T1	DBVPG3775_005619-T1
GF00002810	CHIFNET10NJ071_002916-T1, CHIFNET10NJ071_009291-T1	DBVPG3775_005617-T1
GF00002811	CHIFNET10NJ071_002917-T1, CHIFNET10NJ071_009292-T1	DBVPG3775_005615-T1
GF00002812	CHIFNET10NJ071_002918-T1, CHIFNET10NJ071_009293-T1	DBVPG3775_005614-T1
GF00002813	CHIFNET10NJ071_002919-T1, CHIFNET10NJ071_009294-T1	DBVPG3775_005613-T1
GF00002814	CHIFNET10NJ071_002921-T1, CHIFNET10NJ071_009295-T1	DBVPG3775_005611-T1
GF00002815	CHIFNET10NJ071_002922-T1, CHIFNET10NJ071_009296-T1	DBVPG3775_005610-T1
GF00002816	CHIFNET10NJ071_002924-T1, CHIFNET10NJ071_009298-T1	DBVPG3775_005608-T1
GF00002817	CHIFNET10NJ071_002925-T1, CHIFNET10NJ071_009299-T1	DBVPG3775_005607-T1
GF00002818	CHIFNET10NJ071_002926-T1, CHIFNET10NJ071_009300-T1	DBVPG3775_005606-T1
GF00002819	CHIFNET10NJ071_002927-T1, CHIFNET10NJ071_009301-T1	DBVPG3775_005605-T1
GF00002820	CHIFNET10NJ071_002932-T1, CHIFNET10NJ071_010637-T1	DBVPG3775_005601-T1
GF00002821	CHIFNET10NJ071_002933-T1, CHIFNET10NJ071_010638-T1	DBVPG3775_005600-T1
GF00002822	CHIFNET10NJ071_002939-T1, CHIFNET10NJ071_010641-T1	DBVPG3775_005594-T1
GF00002823	CHIFNET10NJ071_002940-T1, CHIFNET10NJ071_010642-T1	DBVPG3775_005593-T1
GF00002824	CHIFNET10NJ071_002941-T1, CHIFNET10NJ071_010643-T1	DBVPG3775_005592-T1
GF00002825	CHIFNET10NJ071_002942-T1, CHIFNET10NJ071_010644-T1	DBVPG3775_005591-T1
GF00002826	CHIFNET10NJ071_002943-T1, CHIFNET10NJ071_010645-T1	DBVPG3775_005590-T1
GF00002827	CHIFNET10NJ071_002944-T1, CHIFNET10NJ071_010646-T1	DBVPG3775_005589-T1
GF00002828	CHIFNET10NJ071_002945-T1, CHIFNET10NJ071_010647-T1	DBVPG3775_005588-T1
GF00002829	CHIFNET10NJ071_002963-T1, CHIFNET10NJ071_010655-T1	DBVPG3775_005570-T1
GF00002830	CHIFNET10NJ071_002965-T1, CHIFNET10NJ071_010657-T1	DBVPG3775_005568-T1
GF00002831	CHIFNET10NJ071_002966-T1, CHIFNET10NJ071_010658-T1	DBVPG3775_005567-T1
GF00002832	CHIFNET10NJ071_002967-T1, CHIFNET10NJ071_010659-T1	DBVPG3775_005566-T1
GF00002833	CHIFNET10NJ071_002971-T1, CHIFNET10NJ071_014530-T1	DBVPG3775_005562-T1
GF00002834	CHIFNET10NJ071_002972-T1, CHIFNET10NJ071_014531-T1	DBVPG3775_005561-T1
GF00002835	CHIFNET10NJ071_002973-T1, CHIFNET10NJ071_014532-T1	DBVPG3775_005560-T1
GF00002836	CHIFNET10NJ071_002974-T1, CHIFNET10NJ071_013638-T1	DBVPG3775_005559-T1
GF00002837	CHIFNET10NJ071_002975-T1, CHIFNET10NJ071_013637-T1	DBVPG3775_005558-T1
GF00002838	CHIFNET10NJ071_002976-T1, CHIFNET10NJ071_013636-T1	DBVPG3775_005557-T1
GF00002839	CHIFNET10NJ071_002978-T1, CHIFNET10NJ071_013634-T1	DBVPG3775_005555-T1
GF00002840	CHIFNET10NJ071_002979-T1, CHIFNET10NJ071_013633-T1	DBVPG3775_005554-T1
GF00002841	CHIFNET10NJ071_002980-T1, CHIFNET10NJ071_013632-T1	DBVPG3775_005553-T1
GF00002842	CHIFNET10NJ071_002981-T1, CHIFNET10NJ071_013631-T1	DBVPG3775_005552-T1
GF00002843	CHIFNET10NJ071_002982-T1, CHIFNET10NJ071_013630-T1	DBVPG3775_005551-T1
GF00002844	CHIFNET10NJ071_002984-T1, CHIFNET10NJ071_013628-T1	DBVPG3775_005549-T1
GF00002845	CHIFNET10NJ071_002993-T1, CHIFNET10NJ071_009922-T1	DBVPG3775_006690-T1
GF00002846	CHIFNET10NJ071_002994-T1, CHIFNET10NJ071_009921-T1	DBVPG3775_006689-T1
GF00002847	CHIFNET10NJ071_002995-T1, CHIFNET10NJ071_009920-T1	DBVPG3775_006688-T1
GF00002848	CHIFNET10NJ071_002996-T1, CHIFNET10NJ071_009919-T1	DBVPG3775_006687-T1
GF00002849	CHIFNET10NJ071_002997-T1, CHIFNET10NJ071_009918-T1	DBVPG3775_006686-T1
GF00002850	CHIFNET10NJ071_002999-T1, CHIFNET10NJ071_009917-T1	DBVPG3775_006684-T1
GF00002851	CHIFNET10NJ071_007369-T1, CHIFNET10NJ071_005071-T1	DBVPG3775_001322-T1
GF00002852	CHIFNET10NJ071_003000-T1, CHIFNET10NJ071_009916-T1	DBVPG3775_006683-T1
GF00002853	CHIFNET10NJ071_003001-T1, CHIFNET10NJ071_009915-T1	DBVPG3775_006682-T1
GF00002854	CHIFNET10NJ071_003002-T1, CHIFNET10NJ071_009914-T1	DBVPG3775_006681-T1
GF00002855	CHIFNET10NJ071_003003-T1, CHIFNET10NJ071_009913-T1	DBVPG3775_006680-T1
GF00002856	CHIFNET10NJ071_003004-T1, CHIFNET10NJ071_009912-T1	DBVPG3775_006679-T1
GF00002857	CHIFNET10NJ071_003005-T1, CHIFNET10NJ071_009911-T1	DBVPG3775_006678-T1
GF00002858	CHIFNET10NJ071_003007-T1, CHIFNET10NJ071_009909-T1	DBVPG3775_006676-T1
GF00002859	CHIFNET10NJ071_003008-T1, CHIFNET10NJ071_009908-T1	DBVPG3775_006675-T1
GF00002860	CHIFNET10NJ071_003009-T1, CHIFNET10NJ071_009907-T1	DBVPG3775_006674-T1
GF00002861	CHIFNET10NJ071_003011-T1, CHIFNET10NJ071_009905-T1	DBVPG3775_006672-T1
GF00002862	CHIFNET10NJ071_003012-T1, CHIFNET10NJ071_009904-T1	DBVPG3775_006671-T1
GF00002863	CHIFNET10NJ071_003016-T1, CHIFNET10NJ071_009901-T1	DBVPG3775_006668-T1
GF00002864	CHIFNET10NJ071_006946-T1, CHIFNET10NJ071_012111-T1	DBVPG3775_003621-T1
GF00002865	CHIFNET10NJ071_003018-T1, CHIFNET10NJ071_009899-T1	DBVPG3775_006666-T1
GF00002866	CHIFNET10NJ071_003020-T1, CHIFNET10NJ071_012809-T1	DBVPG3775_006664-T1
GF00002867	CHIFNET10NJ071_003021-T1, CHIFNET10NJ071_012810-T1	DBVPG3775_006663-T1
GF00002868	CHIFNET10NJ071_003023-T1, CHIFNET10NJ071_012812-T1	DBVPG3775_006661-T1
GF00002869	CHIFNET10NJ071_003024-T1, CHIFNET10NJ071_012813-T1	DBVPG3775_006660-T1
GF00002870	CHIFNET10NJ071_003026-T1, CHIFNET10NJ071_012815-T1	DBVPG3775_006646-T1
GF00002871	CHIFNET10NJ071_003027-T1, CHIFNET10NJ071_012816-T1	DBVPG3775_006645-T1
GF00002872	CHIFNET10NJ071_003031-T1, CHIFNET10NJ071_011187-T1	DBVPG3775_007547-T1
GF00002873	CHIFNET10NJ071_003034-T1, CHIFNET10NJ071_011190-T1	DBVPG3775_007516-T1
GF00002874	CHIFNET10NJ071_003035-T1, CHIFNET10NJ071_011191-T1	DBVPG3775_007515-T1
GF00002875	CHIFNET10NJ071_003037-T1, CHIFNET10NJ071_011193-T1	DBVPG3775_007513-T1
GF00002876	CHIFNET10NJ071_003038-T1, CHIFNET10NJ071_011194-T1	DBVPG3775_007512-T1
GF00002877	CHIFNET10NJ071_003041-T1, CHIFNET10NJ071_011197-T1	DBVPG3775_007509-T1
GF00002878	CHIFNET10NJ071_003042-T1, CHIFNET10NJ071_011198-T1	DBVPG3775_007508-T1
GF00002879	CHIFNET10NJ071_003046-T1, CHIFNET10NJ071_011201-T1	DBVPG3775_007009-T1
GF00002880	CHIFNET10NJ071_006049-T1, CHIFNET10NJ071_004100-T1	DBVPG3775_006331-T1
GF00002881	CHIFNET10NJ071_003048-T1, CHIFNET10NJ071_011203-T1	DBVPG3775_007007-T1
GF00002882	CHIFNET10NJ071_003049-T1, CHIFNET10NJ071_011204-T1	DBVPG3775_007006-T1
GF00002883	CHIFNET10NJ071_003050-T1, CHIFNET10NJ071_011205-T1	DBVPG3775_007005-T1
GF00002884	CHIFNET10NJ071_003052-T1, CHIFNET10NJ071_011207-T1	DBVPG3775_007003-T1
GF00002885	CHIFNET10NJ071_003053-T1, CHIFNET10NJ071_011208-T1	DBVPG3775_007002-T1
GF00002886	CHIFNET10NJ071_003054-T1, CHIFNET10NJ071_011209-T1	DBVPG3775_007001-T1
GF00002887	CHIFNET10NJ071_003056-T1, CHIFNET10NJ071_006588-T1	DBVPG3775_006999-T1
GF00002888	CHIFNET10NJ071_003058-T1, CHIFNET10NJ071_006586-T1	DBVPG3775_006997-T1
GF00002889	CHIFNET10NJ071_003059-T1, CHIFNET10NJ071_006585-T1	DBVPG3775_006996-T1
GF00002890	CHIFNET10NJ071_013395-T1, CHIFNET10NJ071_011715-T1	DBVPG3775_003378-T1
GF00002891	CHIFNET10NJ071_003060-T1, CHIFNET10NJ071_006584-T1	DBVPG3775_006995-T1
GF00002892	CHIFNET10NJ071_003061-T1, CHIFNET10NJ071_006583-T1	DBVPG3775_006994-T1
GF00002893	CHIFNET10NJ071_003062-T1, CHIFNET10NJ071_006582-T1	DBVPG3775_006993-T1
GF00002894	CHIFNET10NJ071_003063-T1, CHIFNET10NJ071_006581-T1	DBVPG3775_006992-T1
