	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa
GF00000577	DBVPG3045_009987-T1, DBVPG3045_012603-T1, DBVPG3045_009988-T1
GF00000578	DBVPG3045_010376-T1, DBVPG3045_008905-T1, DBVPG3045_010377-T1
GF00000579	DBVPG3045_005320-T1, DBVPG3045_004201-T1, DBVPG3045_005321-T1
GF00000580	DBVPG3045_001838-T1, DBVPG3045_006456-T1, DBVPG3045_006457-T1
GF00000581	DBVPG3045_001522-T1, DBVPG3045_009474-T1, DBVPG3045_009584-T1
GF00000582	DBVPG3045_002083-T1, DBVPG3045_014509-T1, DBVPG3045_009970-T1
GF00000583	DBVPG3045_013098-T1, DBVPG3045_013638-T1, DBVPG3045_013099-T1
GF00000584	DBVPG3045_000412-T1, DBVPG3045_000454-T1, DBVPG3045_007294-T1
GF00000585	DBVPG3045_000358-T1, DBVPG3045_000511-T1, DBVPG3045_011240-T1
GF00000586	DBVPG3045_011897-T1, DBVPG3045_006596-T1, DBVPG3045_013586-T1
GF00000587	DBVPG3045_002435-T1, DBVPG3045_005894-T1, DBVPG3045_008512-T1
GF00000588	DBVPG3045_012978-T1, DBVPG3045_013994-T1, DBVPG3045_013995-T1
GF00000589	DBVPG3045_012815-T1, DBVPG3045_012539-T1, DBVPG3045_012538-T1
GF00000590	DBVPG3045_011982-T1, DBVPG3045_005249-T1, DBVPG3045_000648-T1
GF00000591	DBVPG3045_000431-T1, DBVPG3045_000436-T1, DBVPG3045_007276-T1
GF00000592	DBVPG3045_012791-T1, DBVPG3045_014400-T1, DBVPG3045_007844-T1
GF00000593	DBVPG3045_010769-T1, DBVPG3045_010840-T1, DBVPG3045_010839-T1
GF00000594	DBVPG3045_000444-T1, DBVPG3045_007284-T1, DBVPG3045_000423-T1
GF00000595	DBVPG3045_000451-T1, DBVPG3045_000415-T1, DBVPG3045_007291-T1
GF00000596	DBVPG3045_004551-T1, DBVPG3045_004099-T1, DBVPG3045_009322-T1
GF00000597	DBVPG3045_007064-T1, DBVPG3045_013176-T1, DBVPG3045_008612-T1
GF00000598	DBVPG3045_002229-T1, DBVPG3045_011255-T1, DBVPG3045_006585-T1
GF00000599	DBVPG3045_010752-T1, DBVPG3045_011447-T1, DBVPG3045_013191-T1
GF00000600	DBVPG3045_001088-T1, DBVPG3045_003389-T1, DBVPG3045_003390-T1
GF00000601	DBVPG3045_006308-T1, DBVPG3045_002338-T1, DBVPG3045_006307-T1
GF00000602	DBVPG3045_001913-T1, DBVPG3045_009347-T1, DBVPG3045_001914-T1
GF00000603	DBVPG3045_003285-T1, DBVPG3045_007768-T1, DBVPG3045_005355-T1
GF00000604	DBVPG3045_005598-T1, DBVPG3045_013989-T1, DBVPG3045_009893-T1
GF00000605	DBVPG3045_009828-T1, DBVPG3045_012472-T1, DBVPG3045_009829-T1
GF00000606	DBVPG3045_000499-T1, DBVPG3045_000368-T1, DBVPG3045_008279-T1
GF00000607	DBVPG3045_010812-T1, DBVPG3045_008572-T1, DBVPG3045_010813-T1
GF00000608	DBVPG3045_013863-T1, DBVPG3045_014163-T1, DBVPG3045_014162-T1
GF00000609	DBVPG3045_010085-T1, DBVPG3045_006106-T1, DBVPG3045_006105-T1
GF00000610	DBVPG3045_002328-T1, DBVPG3045_006297-T1, DBVPG3045_011300-T1
GF00000611	DBVPG3045_010218-T1, DBVPG3045_013208-T1, DBVPG3045_010219-T1
GF00000612	DBVPG3045_014354-T1, DBVPG3045_004616-T1, DBVPG3045_014505-T1
GF00000613	DBVPG3045_009654-T1, DBVPG3045_010963-T1, DBVPG3045_009026-T1
GF00000614	DBVPG3045_006290-T1, DBVPG3045_002320-T1, DBVPG3045_002321-T1
GF00000615	DBVPG3045_002356-T1, DBVPG3045_002357-T1, DBVPG3045_006324-T1
GF00000616	DBVPG3045_010622-T1, DBVPG3045_010945-T1, DBVPG3045_005780-T1
GF00000617	DBVPG3045_013187-T1, DBVPG3045_006667-T1, DBVPG3045_007075-T1
GF00000618	DBVPG3045_012413-T1, DBVPG3045_002217-T1, DBVPG3045_011241-T1
GF00000619	DBVPG3045_002456-T1, DBVPG3045_010496-T1, DBVPG3045_001785-T1
GF00000620	DBVPG3045_013886-T1, DBVPG3045_010822-T1, DBVPG3045_005695-T1
GF00000621	DBVPG3045_000170-T1, DBVPG3045_001399-T1, DBVPG3045_000171-T1
GF00000622	DBVPG3045_003347-T1, DBVPG3045_005948-T1, DBVPG3045_005949-T1
GF00000623	DBVPG3045_008103-T1, DBVPG3045_006483-T1, DBVPG3045_006484-T1
GF00000624	DBVPG3045_008706-T1, DBVPG3045_007119-T1, DBVPG3045_007118-T1
GF00000625	DBVPG3045_002851-T1, DBVPG3045_014055-T1, DBVPG3045_012974-T1
GF00000626	DBVPG3045_010880-T1, DBVPG3045_008172-T1, DBVPG3045_008173-T1
GF00000627	DBVPG3045_004841-T1, DBVPG3045_004843-T1, DBVPG3045_012327-T1
GF00000628	DBVPG3045_002391-T1, DBVPG3045_009787-T1, DBVPG3045_004122-T1
GF00000629	DBVPG3045_000416-T1, DBVPG3045_007290-T1, DBVPG3045_000450-T1
GF00000630	DBVPG3045_004810-T1, DBVPG3045_013314-T1, DBVPG3045_013315-T1
GF00000631	DBVPG3045_006109-T1, DBVPG3045_010088-T1, DBVPG3045_002353-T1
GF00000632	DBVPG3045_012713-T1, DBVPG3045_003583-T1, DBVPG3045_011422-T1
GF00000633	DBVPG3045_008333-T1, DBVPG3045_004857-T1, DBVPG3045_008334-T1
GF00000634	DBVPG3045_007109-T1, DBVPG3045_008696-T1, DBVPG3045_007108-T1
GF00000635	DBVPG3045_012519-T1, DBVPG3045_012884-T1, DBVPG3045_012520-T1
GF00000636	DBVPG3045_010710-T1, DBVPG3045_004516-T1, DBVPG3045_004517-T1
GF00000637	DBVPG3045_007640-T1, DBVPG3045_014446-T1, DBVPG3045_014264-T1
GF00000638	DBVPG3045_002369-T1, DBVPG3045_006336-T1, DBVPG3045_014326-T1
GF00000639	DBVPG3045_009386-T1, DBVPG3045_003761-T1, DBVPG3045_003762-T1
GF00000640	DBVPG3045_014333-T1, DBVPG3045_008765-T1, DBVPG3045_009245-T1
GF00000641	DBVPG3045_002451-T1, DBVPG3045_010502-T1, DBVPG3045_010501-T1
GF00000642	DBVPG3045_010973-T1, DBVPG3045_005323-T1, DBVPG3045_004203-T1
GF00000643	DBVPG3045_011217-T1, DBVPG3045_005145-T1, DBVPG3045_005144-T1
GF00000644	DBVPG3045_011749-T1, DBVPG3045_007926-T1, DBVPG3045_007927-T1
GF00000645	DBVPG3045_008095-T1, DBVPG3045_006493-T1, DBVPG3045_011849-T1
GF00000646	DBVPG3045_007300-T1, DBVPG3045_000460-T1, DBVPG3045_000406-T1
GF00000647	DBVPG3045_003975-T1, DBVPG3045_006840-T1, DBVPG3045_005732-T1
GF00000648	DBVPG3045_007565-T1, DBVPG3045_003668-T1, DBVPG3045_007566-T1
GF00000649	DBVPG3045_000672-T1, DBVPG3045_005072-T1, DBVPG3045_007944-T1
GF00000650	DBVPG3045_001965-T1, DBVPG3045_004376-T1, DBVPG3045_001964-T1
GF00000651	DBVPG3045_008169-T1, DBVPG3045_010882-T1, DBVPG3045_008170-T1
GF00000652	DBVPG3045_013042-T1, DBVPG3045_009407-T1, DBVPG3045_009408-T1
GF00000653	DBVPG3045_003189-T1, DBVPG3045_011928-T1, DBVPG3045_011929-T1
GF00000654	DBVPG3045_011038-T1, DBVPG3045_010409-T1, DBVPG3045_010410-T1
GF00000655	DBVPG3045_004556-T1, DBVPG3045_004557-T1, DBVPG3045_009307-T1
GF00000656	DBVPG3045_013847-T1, DBVPG3045_010116-T1, DBVPG3045_004378-T1
GF00000657	DBVPG3045_006608-T1, DBVPG3045_006606-T1, DBVPG3045_006607-T1
GF00000658	DBVPG3045_002020-T1, DBVPG3045_002635-T1, DBVPG3045_014255-T1
GF00000659	DBVPG3045_006131-T1, DBVPG3045_001984-T1, DBVPG3045_000735-T1
GF00000660	DBVPG3045_009468-T1, DBVPG3045_004901-T1, DBVPG3045_005499-T1
GF00000661	DBVPG3045_002415-T1, DBVPG3045_013585-T1, DBVPG3045_002414-T1
GF00000662	DBVPG3045_011946-T1, DBVPG3045_013930-T1, DBVPG3045_013931-T1
GF00000663	DBVPG3045_009290-T1, DBVPG3045_004586-T1, DBVPG3045_009288-T1
GF00000664	DBVPG3045_007083-T1, DBVPG3045_009864-T1, DBVPG3045_000961-T1
GF00000665	DBVPG3045_009450-T1, DBVPG3045_002279-T1, DBVPG3045_009449-T1
GF00000666	DBVPG3045_010217-T1, DBVPG3045_013207-T1, DBVPG3045_010216-T1
GF00000667	DBVPG3045_005417-T1, DBVPG3045_011953-T1, DBVPG3045_011952-T1
GF00000668	DBVPG3045_004237-T1, DBVPG3045_005352-T1, DBVPG3045_005353-T1
GF00000669	DBVPG3045_009952-T1, DBVPG3045_002066-T1, DBVPG3045_011879-T1
GF00000670	DBVPG3045_000382-T1, DBVPG3045_000484-T1, DBVPG3045_007303-T1
GF00000671	DBVPG3045_012320-T1, DBVPG3045_002156-T1, DBVPG3045_012321-T1
GF00000672	DBVPG3045_012716-T1, DBVPG3045_009326-T1, DBVPG3045_012735-T1
GF00000673	DBVPG3045_000380-T1, DBVPG3045_000486-T1, DBVPG3045_007301-T1
GF00000674	DBVPG3045_010175-T1, DBVPG3045_010648-T1, DBVPG3045_008985-T1
GF00000675	DBVPG3045_013715-T1, DBVPG3045_009187-T1, DBVPG3045_013714-T1
GF00000676	DBVPG3045_014516-T1, DBVPG3045_010034-T1, DBVPG3045_010801-T1
GF00000677	DBVPG3045_000456-T1, DBVPG3045_007296-T1, DBVPG3045_000410-T1
GF00000678	DBVPG3045_008269-T1, DBVPG3045_000379-T1, DBVPG3045_000487-T1
GF00000679	DBVPG3045_005501-T1, DBVPG3045_004902-T1, DBVPG3045_005500-T1
GF00000680	DBVPG3045_004349-T1, DBVPG3045_001937-T1, DBVPG3045_013615-T1
GF00000681	DBVPG3045_009676-T1, DBVPG3045_002295-T1, DBVPG3045_004147-T1
GF00000682	DBVPG3045_012156-T1, DBVPG3045_003850-T1, DBVPG3045_006398-T1
GF00000683	DBVPG3045_009401-T1, DBVPG3045_013036-T1, DBVPG3045_009400-T1
GF00000684	DBVPG3045_012098-T1, DBVPG3045_007682-T1, DBVPG3045_007683-T1
GF00000685	DBVPG3045_008399-T1, DBVPG3045_005114-T1, DBVPG3045_005115-T1
GF00000686	DBVPG3045_001798-T1, DBVPG3045_010931-T1, DBVPG3045_010932-T1
GF00000687	DBVPG3045_000972-T1, DBVPG3045_003934-T1, DBVPG3045_003935-T1
GF00000688	DBVPG3045_006119-T1, DBVPG3045_010098-T1, DBVPG3045_010097-T1
GF00000689	DBVPG3045_005380-T1, DBVPG3045_003305-T1, DBVPG3045_005379-T1
GF00000690	DBVPG3045_002411-T1, DBVPG3045_009808-T1, DBVPG3045_014592-T1
GF00000691	DBVPG3045_002865-T1, DBVPG3045_005824-T1, DBVPG3045_005823-T1
GF00000692	DBVPG3045_007465-T1, DBVPG3045_011799-T1, DBVPG3045_011804-T1
GF00000693	DBVPG3045_005871-T1, DBVPG3045_000155-T1, DBVPG3045_001414-T1
GF00000694	DBVPG3045_004931-T1, DBVPG3045_007183-T1, DBVPG3045_003363-T1
GF00000695	DBVPG3045_013694-T1, DBVPG3045_002376-T1, DBVPG3045_013693-T1
GF00000696	DBVPG3045_010559-T1, DBVPG3045_010568-T1, DBVPG3045_010558-T1
GF00000697	DBVPG3045_008821-T1, DBVPG3045_003441-T1, DBVPG3045_000241-T1
GF00000698	DBVPG3045_006534-T1, DBVPG3045_003248-T1, DBVPG3045_012858-T1
GF00000699	DBVPG3045_007310-T1, DBVPG3045_000478-T1, DBVPG3045_000388-T1
GF00000700	DBVPG3045_000465-T1, DBVPG3045_000401-T1, DBVPG3045_008263-T1
GF00000701	DBVPG3045_001922-T1, DBVPG3045_009340-T1, DBVPG3045_009339-T1
GF00000702	DBVPG3045_014345-T1, DBVPG3045_013545-T1, DBVPG3045_014104-T1
GF00000703	DBVPG3045_009691-T1, DBVPG3045_002310-T1, DBVPG3045_002311-T1
GF00000704	DBVPG3045_000459-T1, DBVPG3045_007299-T1, DBVPG3045_000407-T1
GF00000705	DBVPG3045_000408-T1, DBVPG3045_000458-T1, DBVPG3045_007298-T1
GF00000706	DBVPG3045_005722-T1, DBVPG3045_006830-T1, DBVPG3045_005723-T1
GF00000707	DBVPG3045_006571-T1, DBVPG3045_012917-T1, DBVPG3045_012916-T1
GF00000708	DBVPG3045_005559-T1, DBVPG3045_006594-T1, DBVPG3045_003802-T1
GF00000709	DBVPG3045_008615-T1, DBVPG3045_013243-T1, DBVPG3045_013244-T1
GF00000710	DBVPG3045_007402-T1, DBVPG3045_012988-T1, DBVPG3045_013229-T1
GF00000711	DBVPG3045_000015-T1, DBVPG3045_002503-T1, DBVPG3045_011149-T1
GF00000712	DBVPG3045_013366-T1, DBVPG3045_008251-T1, DBVPG3045_014357-T1
GF00000713	DBVPG3045_012993-T1, DBVPG3045_014465-T1, DBVPG3045_014196-T1
GF00000714	DBVPG3045_000853-T1, DBVPG3045_014476-T1, DBVPG3045_014111-T1
GF00000715	DBVPG3045_000463-T1, DBVPG3045_000403-T1, DBVPG3045_008265-T1
GF00000716	DBVPG3045_014322-T1, DBVPG3045_006951-T1, DBVPG3045_014291-T1
GF00000717	DBVPG3045_009843-T1, DBVPG3045_008008-T1, DBVPG3045_009847-T1
GF00000718	DBVPG3045_001824-T1, DBVPG3045_010908-T1, DBVPG3045_001825-T1
GF00000719	DBVPG3045_007129-T1, DBVPG3045_008682-T1, DBVPG3045_007134-T1
GF00000720	DBVPG3045_013226-T1, DBVPG3045_012991-T1, DBVPG3045_007404-T1
GF00000721	DBVPG3045_007549-T1, DBVPG3045_004118-T1, DBVPG3045_003652-T1
GF00000722	DBVPG3045_005287-T1, DBVPG3045_005289-T1, DBVPG3045_005290-T1
GF00000723	DBVPG3045_002800-T1, DBVPG3045_001583-T1, DBVPG3045_001582-T1
GF00000724	DBVPG3045_007189-T1, DBVPG3045_014219-T1, DBVPG3045_012021-T1
GF00000725	DBVPG3045_007718-T1, DBVPG3045_005444-T1, DBVPG3045_005443-T1
GF00000726	DBVPG3045_008271-T1, DBVPG3045_000377-T1, DBVPG3045_000489-T1
GF00000727	DBVPG3045_000429-T1, DBVPG3045_000438-T1, DBVPG3045_007278-T1
GF00000728	DBVPG3045_009360-T1, DBVPG3045_001900-T1, DBVPG3045_009105-T1
GF00000729	DBVPG3045_006364-T1, DBVPG3045_009176-T1, DBVPG3045_014563-T1
GF00000730	DBVPG3045_012845-T1, DBVPG3045_004123-T1, DBVPG3045_006523-T1
GF00000731	DBVPG3045_005782-T1, DBVPG3045_004970-T1, DBVPG3045_004971-T1
GF00000732	DBVPG3045_010224-T1, DBVPG3045_010225-T1, DBVPG3045_013923-T1
GF00000733	DBVPG3045_012330-T1, DBVPG3045_004838-T1, DBVPG3045_000622-T1
GF00000734	DBVPG3045_014052-T1, DBVPG3045_012976-T1, DBVPG3045_014053-T1
GF00000735	DBVPG3045_007535-T1, DBVPG3045_009527-T1, DBVPG3045_007534-T1
GF00000736	DBVPG3045_000054-T1, DBVPG3045_002546-T1, DBVPG3045_002547-T1
GF00000737	DBVPG3045_007525-T1, DBVPG3045_005288-T1, DBVPG3045_005286-T1
GF00000738	DBVPG3045_008273-T1, DBVPG3045_000492-T1, DBVPG3045_000374-T1
GF00000739	DBVPG3045_009801-T1, DBVPG3045_002405-T1, DBVPG3045_002404-T1
GF00000740	DBVPG3045_005532-T1, DBVPG3045_003781-T1, DBVPG3045_005533-T1
GF00000741	DBVPG3045_000399-T1, DBVPG3045_000467-T1, DBVPG3045_008261-T1
GF00000742	DBVPG3045_010091-T1, DBVPG3045_006112-T1, DBVPG3045_006113-T1
GF00000743	DBVPG3045_002424-T1, DBVPG3045_008501-T1, DBVPG3045_008502-T1
GF00000744	DBVPG3045_003638-T1, DBVPG3045_004465-T1, DBVPG3045_004466-T1
GF00000745	DBVPG3045_011521-T1, DBVPG3045_008156-T1, DBVPG3045_011115-T1
GF00000746	DBVPG3045_013567-T1, DBVPG3045_007637-T1, DBVPG3045_014267-T1
GF00000747	DBVPG3045_005784-T1, DBVPG3045_004973-T1, DBVPG3045_005786-T1
GF00000748	DBVPG3045_000404-T1, DBVPG3045_000462-T1, DBVPG3045_008267-T1
GF00000749	DBVPG3045_012729-T1, DBVPG3045_011013-T1, DBVPG3045_012730-T1
GF00000750	DBVPG3045_011598-T1, DBVPG3045_007626-T1, DBVPG3045_007625-T1
GF00000751	DBVPG3045_012282-T1, DBVPG3045_009511-T1, DBVPG3045_002984-T1
GF00000752	DBVPG3045_006614-T1, DBVPG3045_001268-T1, DBVPG3045_001267-T1
GF00000753	DBVPG3045_003815-T1, DBVPG3045_005575-T1, DBVPG3045_005574-T1
GF00000754	DBVPG3045_000878-T1, DBVPG3045_003005-T1, DBVPG3045_000879-T1
GF00000755	DBVPG3045_004109-T1, DBVPG3045_001876-T1, DBVPG3045_009130-T1
GF00000756	DBVPG3045_011909-T1, DBVPG3045_013647-T1, DBVPG3045_011908-T1
GF00000757	DBVPG3045_012061-T1, DBVPG3045_004779-T1, DBVPG3045_000818-T1
GF00000758	DBVPG3045_000817-T1, DBVPG3045_001597-T1, DBVPG3045_014183-T1
GF00000759	DBVPG3045_000422-T1, DBVPG3045_007285-T1, DBVPG3045_000445-T1
GF00000760	DBVPG3045_007286-T1, DBVPG3045_000446-T1, DBVPG3045_000421-T1
GF00000761	DBVPG3045_005912-T1, DBVPG3045_010165-T1, DBVPG3045_010640-T1
GF00000762	DBVPG3045_006495-T1, DBVPG3045_008093-T1, DBVPG3045_000588-T1
GF00000763	DBVPG3045_007288-T1, DBVPG3045_000448-T1, DBVPG3045_000419-T1
GF00000764	DBVPG3045_014498-T1, DBVPG3045_011008-T1, DBVPG3045_014573-T1
GF00000765	DBVPG3045_011998-T1, DBVPG3045_005627-T1, DBVPG3045_004612-T1
GF00000766	DBVPG3045_004978-T1, DBVPG3045_006678-T1, DBVPG3045_005790-T1
GF00000767	DBVPG3045_009716-T1, DBVPG3045_012510-T1, DBVPG3045_014216-T1
GF00000768	DBVPG3045_009100-T1, DBVPG3045_013916-T1, DBVPG3045_013915-T1
GF00000769	DBVPG3045_002550-T1, DBVPG3045_000058-T1, DBVPG3045_000057-T1
GF00000770	DBVPG3045_005753-T1, DBVPG3045_006860-T1, DBVPG3045_012653-T1
GF00000771	DBVPG3045_014464-T1, DBVPG3045_005471-T1, DBVPG3045_014554-T1
GF00000772	DBVPG3045_001299-T1, DBVPG3045_007324-T1, DBVPG3045_001300-T1
GF00000773	DBVPG3045_010013-T1, DBVPG3045_004784-T1, DBVPG3045_010338-T1
GF00000774	DBVPG3045_004632-T1, DBVPG3045_009744-T1, DBVPG3045_013520-T1
GF00000775	DBVPG3045_010915-T1, DBVPG3045_001816-T1, DBVPG3045_001814-T1
GF00000776	DBVPG3045_000040-T1, DBVPG3045_002534-T1, DBVPG3045_002535-T1
GF00000777	DBVPG3045_008287-T1, DBVPG3045_000360-T1, DBVPG3045_000509-T1
GF00000778	DBVPG3045_005787-T1, DBVPG3045_004975-T1, DBVPG3045_004974-T1
GF00000779	DBVPG3045_002668-T1, DBVPG3045_004063-T1, DBVPG3045_002667-T1
GF00000780	DBVPG3045_002090-T1, DBVPG3045_009976-T1, DBVPG3045_009777-T1
GF00000781	DBVPG3045_014043-T1, DBVPG3045_010290-T1, DBVPG3045_014044-T1
GF00000782	DBVPG3045_000706-T1, DBVPG3045_004722-T1, DBVPG3045_004723-T1
GF00000783	DBVPG3045_010627-T1, DBVPG3045_010940-T1, DBVPG3045_010109-T1
GF00000784	DBVPG3045_001837-T1, DBVPG3045_013997-T1, DBVPG3045_006458-T1
GF00000785	DBVPG3045_009622-T1, DBVPG3045_005666-T1, DBVPG3045_009621-T1
GF00000786	DBVPG3045_003518-T1, DBVPG3045_007731-T1, DBVPG3045_014536-T1
GF00000787	DBVPG3045_013288-T1, DBVPG3045_011179-T1, DBVPG3045_008878-T1
GF00000788	DBVPG3045_011733-T1, DBVPG3045_006180-T1, DBVPG3045_010742-T1
GF00000789	DBVPG3045_001491-T1, DBVPG3045_002710-T1, DBVPG3045_009259-T1
GF00000790	DBVPG3045_006463-T1, DBVPG3045_004110-T1, DBVPG3045_008121-T1
GF00000791	DBVPG3045_000357-T1, DBVPG3045_000512-T1, DBVPG3045_011239-T1
GF00000792	DBVPG3045_012102-T1, DBVPG3045_007688-T1, DBVPG3045_007687-T1
GF00000793	DBVPG3045_012085-T1, DBVPG3045_008295-T1, DBVPG3045_008296-T1
GF00000794	DBVPG3045_002542-T1, DBVPG3045_000050-T1, DBVPG3045_000048-T1
GF00000795	DBVPG3045_003408-T1, DBVPG3045_001069-T1, DBVPG3045_003409-T1
GF00000796	DBVPG3045_014544-T1, DBVPG3045_010557-T1, DBVPG3045_014252-T1
GF00000797	DBVPG3045_009810-T1, DBVPG3045_002412-T1, DBVPG3045_009809-T1
GF00000798	DBVPG3045_011728-T1, DBVPG3045_013551-T1, DBVPG3045_013552-T1
GF00000799	DBVPG3045_013523-T1, DBVPG3045_014394-T1, DBVPG3045_007877-T1
GF00000800	DBVPG3045_012581-T1, DBVPG3045_004328-T1, DBVPG3045_004329-T1
GF00000801	DBVPG3045_001487-T1, DBVPG3045_002707-T1, DBVPG3045_009263-T1
GF00000802	DBVPG3045_002312-T1, DBVPG3045_009692-T1, DBVPG3045_014024-T1
GF00000803	DBVPG3045_012989-T1, DBVPG3045_013228-T1, DBVPG3045_007403-T1
GF00000804	DBVPG3045_000435-T1, DBVPG3045_007275-T1, DBVPG3045_000432-T1
GF00000805	DBVPG3045_003856-T1, DBVPG3045_006405-T1, DBVPG3045_006404-T1
GF00000806	DBVPG3045_006141-T1, DBVPG3045_011847-T1, DBVPG3045_001993-T1
GF00000807	DBVPG3045_006486-T1, DBVPG3045_011918-T1, DBVPG3045_008101-T1
GF00000808	DBVPG3045_014133-T1, DBVPG3045_000210-T1, DBVPG3045_011825-T1
GF00000809	DBVPG3045_008919-T1, DBVPG3045_008920-T1, DBVPG3045_008923-T1
GF00000810	DBVPG3045_000441-T1, DBVPG3045_000426-T1, DBVPG3045_007281-T1
GF00000811	DBVPG3045_014060-T1, DBVPG3045_007050-T1, DBVPG3045_014059-T1
GF00000812	DBVPG3045_010555-T1, DBVPG3045_014254-T1, DBVPG3045_011367-T1
GF00000813	DBVPG3045_013094-T1, DBVPG3045_010607-T1, DBVPG3045_013634-T1
GF00000814	DBVPG3045_002419-T1, DBVPG3045_008497-T1, DBVPG3045_013581-T1
GF00000815	DBVPG3045_000413-T1, DBVPG3045_007293-T1, DBVPG3045_000453-T1
GF00000816	DBVPG3045_006188-T1, DBVPG3045_007226-T1, DBVPG3045_000222-T1
GF00000817	DBVPG3045_010782-T1, DBVPG3045_010054-T1, DBVPG3045_013643-T1
GF00000818	DBVPG3045_004025-T1, DBVPG3045_014373-T1, DBVPG3045_002122-T1
GF00000819	DBVPG3045_001874-T1, DBVPG3045_009131-T1, DBVPG3045_001875-T1
GF00000820	DBVPG3045_006590-T1, DBVPG3045_000103-T1, DBVPG3045_002597-T1
GF00000821	DBVPG3045_000994-T1, DBVPG3045_011843-T1, DBVPG3045_003957-T1
GF00000822	DBVPG3045_002502-T1, DBVPG3045_012145-T1, DBVPG3045_005001-T1
GF00000823	DBVPG3045_007976-T1, DBVPG3045_009857-T1, DBVPG3045_009859-T1
GF00000824	DBVPG3045_007125-T1, DBVPG3045_008686-T1, DBVPG3045_011842-T1
GF00000825	DBVPG3045_001030-T1, DBVPG3045_010014-T1, DBVPG3045_003996-T1
GF00000826	DBVPG3045_002408-T1, DBVPG3045_009804-T1, DBVPG3045_009805-T1
GF00000827	DBVPG3045_008618-T1, DBVPG3045_012383-T1, DBVPG3045_013247-T1
GF00000828	DBVPG3045_013659-T1, DBVPG3045_013168-T1, DBVPG3045_013658-T1
GF00000829	DBVPG3045_000840-T1, DBVPG3045_004758-T1, DBVPG3045_000839-T1
GF00000830	DBVPG3045_005262-T1, DBVPG3045_014616-T1, DBVPG3045_014272-T1
GF00000831	DBVPG3045_013654-T1, DBVPG3045_011917-T1, DBVPG3045_014121-T1
GF00000832	DBVPG3045_000375-T1, DBVPG3045_000491-T1, DBVPG3045_008272-T1
GF00000833	DBVPG3045_010824-T1, DBVPG3045_013888-T1, DBVPG3045_010825-T1
GF00000834	DBVPG3045_000366-T1, DBVPG3045_000502-T1, DBVPG3045_008281-T1
GF00000835	DBVPG3045_014395-T1, DBVPG3045_013521-T1, DBVPG3045_013522-T1
GF00000836	DBVPG3045_006926-T1, DBVPG3045_011674-T1, DBVPG3045_006927-T1
GF00000837	DBVPG3045_006341-T1, DBVPG3045_009196-T1, DBVPG3045_006342-T1
GF00000838	DBVPG3045_003195-T1, DBVPG3045_000239-T1, DBVPG3045_011935-T1
GF00000839	DBVPG3045_010442-T1, DBVPG3045_000296-T1, DBVPG3045_010441-T1
GF00000840	DBVPG3045_007968-T1, DBVPG3045_014092-T1, DBVPG3045_013102-T1
GF00000841	DBVPG3045_006451-T1, DBVPG3045_001844-T1, DBVPG3045_006452-T1
GF00000842	DBVPG3045_008570-T1, DBVPG3045_010815-T1, DBVPG3045_014176-T1
GF00000843	DBVPG3045_010038-T1, DBVPG3045_010798-T1, DBVPG3045_010037-T1
GF00000844	DBVPG3045_008275-T1, DBVPG3045_000372-T1, DBVPG3045_000494-T1
GF00000845	DBVPG3045_004928-T1, DBVPG3045_005523-T1, DBVPG3045_004927-T1
GF00000846	DBVPG3045_000396-T1, DBVPG3045_000470-T1, DBVPG3045_008258-T1
GF00000847	DBVPG3045_013414-T1, DBVPG3045_001796-T1, DBVPG3045_012684-T1
GF00000848	DBVPG3045_002203-T1, DBVPG3045_010066-T1, DBVPG3045_010067-T1
GF00000849	DBVPG3045_010231-T1, DBVPG3045_014299-T1, DBVPG3045_014437-T1
GF00000850	DBVPG3045_003774-T1, DBVPG3045_001692-T1, DBVPG3045_001693-T1
GF00000851	DBVPG3045_009192-T1, DBVPG3045_006337-T1, DBVPG3045_013720-T1
GF00000852	DBVPG3045_008254-T1, DBVPG3045_000474-T1, DBVPG3045_000392-T1
GF00000853	DBVPG3045_008224-T1, DBVPG3045_013029-T1, DBVPG3045_011565-T1
GF00000854	DBVPG3045_006372-T1, DBVPG3045_009166-T1, DBVPG3045_006373-T1
GF00000855	DBVPG3045_001486-T1, DBVPG3045_009264-T1, DBVPG3045_002706-T1
GF00000856	DBVPG3045_007918-T1, DBVPG3045_006976-T1, DBVPG3045_012432-T1
GF00000857	DBVPG3045_003926-T1, DBVPG3045_000962-T1, DBVPG3045_014431-T1
GF00000858	DBVPG3045_008096-T1, DBVPG3045_006492-T1, DBVPG3045_006491-T1
GF00000859	DBVPG3045_000355-T1, DBVPG3045_000514-T1, DBVPG3045_000515-T1
GF00000860	DBVPG3045_000452-T1, DBVPG3045_000414-T1, DBVPG3045_007292-T1
GF00000861	DBVPG3045_011572-T1, DBVPG3045_008217-T1, DBVPG3045_011571-T1
GF00000862	DBVPG3045_004858-T1, DBVPG3045_008336-T1, DBVPG3045_008335-T1
GF00000863	DBVPG3045_005910-T1, DBVPG3045_003383-T1, DBVPG3045_005913-T1
GF00000864	DBVPG3045_011864-T1, DBVPG3045_005237-T1, DBVPG3045_005238-T1
GF00000865	DBVPG3045_010193-T1, DBVPG3045_010192-T1, DBVPG3045_009709-T1
GF00000866	DBVPG3045_001861-T1, DBVPG3045_001860-T1, DBVPG3045_006432-T1
GF00000867	DBVPG3045_000599-T1, DBVPG3045_000597-T1, DBVPG3045_000598-T1
